"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.658738436E0,2.976326466E0,-4.290962219E-1,-2.889131308E-1,3.020945811E0
5.678274061E0,1.800391078E0,-2.408132553E-1,-2.356889248E-1,1.831651803E0
5.697809634E0,1.058050871E0,-1.939926147E-1,-6.647447348E-1,1.264511899E0
5.717331665E0,2.444036961E0,-3.445148468E-1,8.544045091E-1,2.611898583E0
5.736880884E0,6.200443745E0,-1.053440094E0,-1.044183254E0,6.375386838E0
5.756416509E0,7.471052170E0,3.704881668E-1,3.696614504E-2,7.480324091E0
5.775938488E0,4.401061535E0,-1.070351601E0,1.321292400E0,4.718136156E0
5.795487759E0,4.771264076E0,-7.409820557E-1,-1.325604916E0,5.007119300E0
5.815023331E0,7.407359123E0,-2.750864029E-1,-7.502418756E-1,7.450335870E0
5.834545363E0,1.079263020E1,1.155063629E0,-1.812897325E-1,1.085577747E1
5.854094581E0,4.054628849E0,2.648892403E0,4.306969643E0,6.481252469E0
5.873630206E0,-5.543945312E0,1.393378258E0,1.120024443E0,5.825056854E0
5.893152186E0,-7.557767868E0,-7.517309189E-1,-5.081229687E0,9.138044082E0
5.912701404E0,-2.671372890E-1,-3.348846436E-1,-3.077100039E0,3.106775612E0
5.932237029E0,2.881381273E0,-2.570209503E-1,1.628928423E0,3.319913496E0
5.951759009E0,4.338153362E0,5.761013031E-1,6.149893403E-1,4.419239663E0
5.971308227E0,2.194353342E0,4.899654388E-1,1.850580275E-1,2.255991843E0
5.990843852E0,-1.146595716E0,-7.837581635E-2,-7.666130364E-2,1.151825274E0
6.010365831E0,-2.389279366E0,-2.370376587E-1,1.853121221E-1,2.408149356E0
6.029915050E0,-7.990073562E-1,-1.394090652E-1,5.226554871E-1,9.648919115E-1
