"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.508045021E0,-6.286078691E-1,-2.396593094E-1,5.782506466E-1,8.871066723E-1
3.527573928E0,-9.444367886E-2,-3.069400787E-1,6.772958040E-1,7.495741635E-1
3.547102834E0,-1.467254162E-1,-2.471036911E-1,3.587351441E-1,4.596514827E-1
3.566631688E0,-1.764584780E-1,-1.878824234E-1,-2.761238813E-2,2.592293260E-1
3.586160594E0,2.281819582E-1,-1.266880035E-1,-8.910053968E-2,2.757820923E-1
3.605689501E0,1.533966064E-1,-1.524295807E-1,-1.065889001E-1,2.410943582E-1
3.625218355E0,-4.658495188E-1,-1.013059616E-1,-1.359150410E-1,4.957333662E-1
3.644747261E0,-9.909917712E-1,7.479190826E-2,-1.103658080E-1,9.999195626E-1
3.664276167E0,-1.005331993E0,2.118587494E-1,-1.391840577E-1,1.036797351E0
3.683805073E0,-1.227059126E0,5.683403015E-1,-3.709273338E-1,1.402238169E0
3.703333928E0,-1.927018762E0,1.011171341E0,-8.087925315E-1,2.321640400E0
3.722862834E0,-1.534968734E0,1.359596252E0,-1.109890938E0,2.331627946E0
3.742391740E0,-1.741091251E0,1.922583580E0,-8.289009333E-1,2.723013611E0
3.761920594E0,-2.658530712E0,2.542542458E0,-6.086459160E-1,3.728640174E0
3.781449501E0,-3.038561344E0,4.052692413E0,-1.020345688E-1,5.066318377E0
3.800964813E0,-5.657152176E0,6.454290390E0,3.137535453E-1,8.588345386E0
3.820507313E0,-9.509815216E0,5.820237160E0,-2.792152464E-1,1.115301337E1
3.840036167E0,-9.772659302E0,5.810774803E0,-4.517792761E-1,1.137866768E1
3.859551480E0,-5.571301460E0,4.350629807E0,2.920101881E-1,7.074789723E0
3.879093980E0,7.122979164E-1,4.274145603E0,2.856639862E0,5.189998098E0
3.898622886E0,-5.532875061E-1,6.688097000E0,4.328059673E0,7.985541252E0
3.918138146E0,-2.998140335E0,5.405910015E0,1.501313210E0,6.361340261E0
3.937680646E0,-4.126987457E0,2.211285114E0,9.540857077E-1,4.778293301E0
3.957209553E0,-6.699579239E0,3.269925117E-1,5.814973116E-1,6.732713064E0
3.976724813E0,-7.968350887E0,-1.410730362E0,1.908919811E-1,8.094517636E0
3.996267313E0,-7.078086376E0,-2.503449440E0,2.179170251E-1,7.510928949E0
4.015796219E0,-5.628947258E0,-2.647893906E0,-6.305242777E-1,6.252515512E0
4.035325126E0,-5.992904663E0,-3.021977663E0,2.322857976E-1,6.715743592E0
4.054854032E0,-6.343014240E0,-3.148092270E0,7.480728030E-1,7.120669035E0
4.074382938E0,-5.158977509E0,-2.880103111E0,-2.337823212E-1,5.913095386E0
4.093898198E0,-3.095488071E0,-2.274016857E0,-7.497298121E-1,3.913475930E0
4.113440698E0,-1.940421343E0,-2.098289013E0,-3.213129044E-1,2.875985701E0
4.132969605E0,-1.472152233E0,-1.856741905E0,-5.778973699E-1,2.438993249E0
4.152484865E0,-9.595472813E-1,-1.073052883E0,-6.224719286E-1,1.568325469E0
4.172027365E0,3.979892731E-1,-3.353424072E-1,-1.028147340E0,1.152361464E0
4.191556271E0,1.777003527E0,3.999862671E-1,-1.281684637E0,2.227205886E0
4.211071584E0,2.003693104E0,1.171148300E0,-6.796948314E-1,2.418338161E0
4.230614084E0,2.265758514E0,2.242527962E0,4.719286561E-1,3.222624701E0
4.250142990E0,3.148154736E0,4.094662666E0,1.059033632E0,5.272446569E0
4.269658251E0,3.819036484E0,5.810777664E0,1.042089105E0,7.031082877E0
4.289200751E0,4.537669182E0,6.490468025E0,9.227586985E-1,7.972960580E0
4.308729657E0,6.374192238E0,5.648182869E0,-3.103685379E-1,8.522242958E0
4.328244969E0,9.367763519E0,3.672970772E0,-4.915600717E-1,1.007409246E1
4.347787469E0,1.247667885E1,2.081169128E0,6.898193061E-2,1.264925051E1
4.367316323E0,1.130647850E1,4.367427826E-1,4.087615311E-1,1.132229157E1
4.386831636E0,1.031379890E1,-2.311820984E-1,9.099594355E-1,1.035644337E1
4.406374136E0,1.055862999E1,4.666080475E-1,1.115264416E0,1.062761521E1
4.425903042E0,9.271480560E0,1.108337402E0,-5.791419744E-2,9.337671960E0
4.445418355E0,2.657746553E0,7.279713631E0,-5.002213001E0,9.223881081E0
4.464960855E0,-1.646330452E1,7.112032890E0,4.535771370E0,1.849850344E1
4.484489761E0,2.639200687E0,3.773521423E0,2.626311541E0,5.301165580E0
4.504005021E0,1.612554169E1,-1.824037075E0,-8.021417618E0,1.810257845E1
4.523547521E0,1.496506095E0,-1.535882950E0,2.592842340E0,3.364713707E0
4.543076428E0,-4.945229530E0,1.774880409E0,1.708804846E0,5.524989554E0
4.562591740E0,-5.717352867E0,-2.208997726E0,1.968613863E-1,6.132417889E0
4.582134240E0,5.362802982E0,8.653249741E-1,-4.353072345E-1,5.449581225E0
4.601663146E0,3.877307892E0,7.384767532E-1,2.604888082E-1,3.955593359E0
4.621178459E0,1.541578770E-2,1.597023010E-2,-1.777218580E-1,1.791026342E-1
4.640720959E0,-8.345672488E-1,4.189195633E-1,3.708489537E-1,1.004751233E0
4.660249813E0,-6.419430673E-2,6.159420013E-1,2.005252838E-1,6.509345954E-1
4.679778719E0,1.990078390E-1,6.583747864E-1,2.320791483E-1,7.258940766E-1
4.699307626E0,-1.367041469E-1,1.056232452E-1,2.235133648E-1,2.824933945E-1
4.718836532E0,-2.451128513E-1,-3.088989258E-1,3.291385174E-1,5.136448382E-1
4.738365438E0,1.030257344E-1,-3.842067719E-1,2.256155014E-1,4.573089765E-1
4.757894344E0,1.464615762E-1,-4.018192291E-1,2.592610121E-1,5.001259427E-1
4.777423251E0,-3.155690432E-2,-4.152717590E-1,5.946249962E-1,7.259651219E-1
4.796952157E0,-2.710267901E-1,-6.714963913E-1,7.606594563E-1,1.050221754E0
4.816481063E0,-1.897114515E-1,-6.298341751E-1,5.657709837E-1,8.676279900E-1
4.836009969E0,-2.873069048E-2,-3.474302292E-1,1.017516255E-1,3.631619612E-1
4.855538876E0,3.192754984E-1,-3.540611267E-2,-3.133180737E-1,4.487300436E-1
4.875067782E0,-2.701830864E-2,-9.773445129E-2,-4.926185906E-1,5.029464065E-1
4.894596688E0,-1.134917736E-1,4.365158081E-2,-5.195304155E-1,5.335707037E-1
4.914125594E0,-4.944490790E-1,2.704334259E-1,-8.995515108E-2,5.707066311E-1
4.933654501E0,-1.300495982E0,3.668708801E-1,2.975976467E-2,1.351580440E0
4.953183407E0,-1.808782339E0,7.034702301E-1,-1.887420416E-1,1.949919863E0
4.972712313E0,-1.898250818E0,9.902858734E-1,-8.668845296E-1,2.309872522E0
4.992241219E0,-1.537897110E0,1.327877998E0,-1.326343298E0,2.426432369E0
5.011770126E0,-1.636135578E0,2.145657539E0,-6.689592600E-1,2.779980647E0
5.031299032E0,-2.690884113E0,2.427543640E0,-2.772569060E-1,3.634652229E0
5.050827938E0,-2.946945190E0,2.541285515E0,-2.904138565E-1,3.902173527E0
5.070356844E0,-3.623970270E0,4.806073189E0,9.425455332E-2,6.019998666E0
5.089872157E0,-7.222170830E0,5.989239693E0,7.833194733E-2,9.382796997E0
5.109414657E0,-1.015376091E1,5.784102440E0,-4.647714198E-1,1.169490120E1
5.128943563E0,-8.653162003E0,5.668705940E0,-9.645186067E-1,1.038950123E1
5.148458876E0,-2.055365801E0,4.637131691E0,-9.858608246E-3,5.072239751E0
5.168001428E0,3.700175285E-1,4.993597984E0,3.648137093E0,6.195307744E0
5.187530282E0,-1.466903687E0,6.408734798E0,3.481296301E0,7.439295133E0
5.207045594E0,-1.651115417E0,3.269571781E0,1.814152479E0,4.087472443E0
5.226588146E0,-4.357650757E0,9.232645035E-1,6.067809463E-1,4.495522281E0
5.246117053E0,-8.266925812E0,-1.311330795E0,1.106208324E0,8.443065065E0
5.265632365E0,-8.484405518E0,-3.503556013E0,7.902541161E-1,9.213280810E0
5.285174865E0,-5.496039391E0,-2.921411037E0,-7.085204124E-4,6.224234245E0
5.304703771E0,-4.734416008E0,-2.847949982E0,-9.887933731E-1,5.612773501E0
5.324232678E0,-5.712159157E0,-3.259403229E0,5.129820108E-2,6.576861193E0
5.343761584E0,-6.097827435E0,-3.247384071E0,6.975851655E-1,6.943747388E0
5.363290490E0,-4.644465923E0,-2.604257107E0,-2.198643684E-1,5.329311319E0
5.382805803E0,-2.800437927E0,-2.192416668E0,-2.216145396E-1,3.563461300E0
5.402348303E0,-1.671506166E0,-1.864109039E0,-5.995631218E-2,2.504482009E0
5.421877209E0,-1.633294821E0,-1.488425732E0,-2.882393599E-1,2.228484925E0
5.441392521E0,-1.144262314E0,-8.435554504E-1,-3.727415204E-2,1.422079957E0
5.460935073E0,9.757885933E-1,2.817821503E-2,-3.581615388E-1,1.039825504E0
5.480463980E0,2.407231092E0,8.716993332E-1,-6.666385531E-1,2.645567656E0
5.499979292E0,1.965377331E0,1.311450958E0,-2.154476345E-1,2.372557555E0
5.519521792E0,2.128684998E0,2.225914001E0,5.426603556E-1,3.127374813E0
5.539050698E0,3.349092007E0,3.970432281E0,7.104325294E-1,5.242658119E0
5.558566011E0,3.109772205E0,5.088910103E0,9.087810516E-1,6.032708530E0
5.578108563E0,3.226075649E0,5.637067795E0,1.044417858E0,6.578366521E0
5.597637469E0,6.458093643E0,5.664955139E0,-3.958418369E-1,8.599731449E0
5.617152782E0,9.639573097E0,3.857271194E0,-1.597254992E0,1.050481480E1
5.636695282E0,1.316487694E1,2.307638168E0,-1.183608532E0,1.341790251E1
5.656224188E0,1.247729397E1,7.462797165E-1,-2.222370505E-1,1.250156740E1
5.675739501E0,1.130557823E1,1.291532516E-1,-2.110207975E-1,1.130828499E1
5.695282001E0,1.093337345E1,3.616781235E-1,-1.299955249E-1,1.094012637E1
5.714810959E0,8.818264961E0,1.139375687E0,-1.584563971E0,9.031656374E0
5.734326271E0,-7.300159931E-1,1.006548405E1,-3.374658823E0,1.064120363E1
5.753868771E0,-2.023619080E1,3.028805733E0,9.980584145E0,2.276596455E1
5.773397678E0,1.036962605E1,4.559443474E0,-4.509191036E0,1.219223002E1
5.792912990E0,9.845619202E0,-5.142088413E0,-1.576841116E0,1.121890006E1
5.812455542E0,2.442566156E0,4.498405457E-1,1.816818476E0,3.077225263E0
5.831984448E0,-4.208150864E0,1.125772476E0,3.163421154E-2,4.356248166E0
5.851499761E0,3.211210966E-1,-9.066991806E-1,5.183339119E-1,1.092653745E0
5.871042261E0,3.367363453E0,-9.312343597E-2,5.637188554E-1,3.415492285E0
5.890571219E0,1.646576285E0,2.433090210E-1,-1.198005676E-1,1.668761493E0
5.910100126E0,3.348773122E-1,7.666110992E-2,-3.725646138E-1,5.067781876E-1
5.929629032E0,8.488502502E-1,8.494138718E-1,-1.417585015E-1,1.209192353E0
5.949157990E0,-1.536547542E-1,6.640472412E-1,7.102608681E-3,6.816296422E-1
5.968686896E0,-1.001099110E0,3.191499710E-1,1.658765078E-1,1.063753330E0
5.988215803E0,-1.128193855E0,1.355085373E-1,1.872936487E-1,1.151634860E0
6.007744709E0,-5.766967535E-1,-4.386901855E-5,2.076249123E-1,6.129333174E-1
6.027273667E0,-3.763258457E-2,-2.189531326E-1,1.449834108E-1,2.652864021E-1
6.046802573E0,4.435235262E-2,-5.750560760E-2,-1.122725010E-2,7.348521779E-2
6.066331480E0,-7.012867928E-2,-9.502506256E-2,2.177274227E-2,1.200909925E-1
6.085860438E0,2.030093670E-1,-1.279840469E-1,-2.305877209E-2,2.410900793E-1
6.105389344E0,6.445817947E-1,-1.171607971E-1,-2.856314182E-2,6.557653510E-1
6.124918251E0,5.359910727E-1,-2.732181549E-1,-4.543936253E-2,6.033235664E-1
6.144447209E0,2.241909504E-1,-2.249746323E-1,2.160950899E-1,3.841513442E-1
6.163976115E0,-1.920992136E-1,-1.798105240E-1,4.588843584E-1,5.289695519E-1
